,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,hashtags
1667,7335086838119501086,2024-02-13T09:04:42,20,US,"['our military operation in rafah', ' biden rafah', ' king abdullah jordan', ' Military Press', ' freudian slip', ' biden fall collection', ' president head statue', ' jordan', ' king of jordan', ' king of jordan speech']",93400,4333,4176,982000,"'Our military operation in Rafah...' #US President #JoeBiden corrected himself after accidentally referring to Israel's looming ground offensive in southern Gaza as a US military operation, during a joint press conference with Jordan's #KingAbdullah II at the White House. #news #biden ",False,,aljazeeraenglish,Al Jazeera English,,,,,,True,"['us', 'joebiden', 'kingabdullah', 'news', 'biden']"
1838,7329701697847086366,2024-01-29T20:46:14,4,US,"['brock purdy', ' brock purdy edit', ' anna frey brock purdy explained', ' chubba purdy', ' brock purdy girlfriend', ' 49ers', ' brock purdy save us', ' NFL', ' purdy', ' Football Player']",332900,2062,780,4700000,"No way 😭 (via @Chubba Purdy, @Anna Frey) #brockpurdy #annafrey #49ers #sanfrancisco49ers #nfl ",False,,bleacherreport,bleacherreport,,,,,,True,"['brockpurdy', 'annafrey', '49ers', 'sanfrancisco49ers', 'nfl']"
1867,7333598719708826923,2024-02-09T08:49:33,26,US,"['ireland vs israel', ' ireland basketball team', ' ireland vs israel basketball', ' Basketball Players', ' Basketball Sport', ' ireland', ' basketball hands', ' ireland vs israel basketball handshake', ' Sean Strickland Vs Israel', ' hand swipe in basketball']",77900,1014,2523,677100,The Ireland women’s #basketball team refused to shake hands with their Israeli opponents during a #EuroBasket 2025 qualifier in #Latvia. #Ireland made the decision after an #Israeli player made allegations of anti-Semitism against them. #news ,False,,aljazeeraenglish,Al Jazeera English,,,,,,True,"['basketball', 'eurobasket', 'latvia.', 'ireland', 'israeli', 'news']"
1986,7334067500721851694,2024-02-10T15:08:04,147,US,"['Usher Super Bowl', ' prince halftime show', ' rihanna superbowl', ' phil collins superbowl', ' 2022 halftime superbowl', ' purple rain super bowl', ' super bowl halftime show', ' usher', ' Phil Collins', ' prince super bowl']",298100,4420,1803,4900000,2007 still gives me chills 😮‍💨 #superbowl #superbowlhalftimeshow #nfl #football #aerosmith #nsync #britneyspears #u2 #paulmccartney #therollingstones #prince #brucespringsteen #sports #music #fyp #foryou ,False,,kid.kevv4,kid.kevv,,,,,,False,"['superbowl', 'superbowlhalftimeshow', 'nfl', 'football', 'aerosmith', 'nsync', 'britneyspears', 'u2', 'paulmccartney', 'therollingstones', 'prince', 'brucespringsteen', 'sports', 'music', 'fyp', 'foryou']"
2098,7330785064340491566,2024-02-01T18:50:18,577,US,"['travis kelce', ' jason kelce', ' bond of brothers kelce', ' travis kelce taylor swift', ' bond of brothers', ' andy reid', ' Taylor Swift', ' travis and jason kelce', ' Kelce Brothers', ' travis kelce documentary']",993700,26100,4047,11500000,Bond of Brothers: #TravisKelce and #JasonKelce E:60 (2018),False,,espn,ESPN,,,,,,True,"['traviskelce', 'jasonkelce']"
2126,7329190963514002718,2024-01-28T11:44:56,59,US,[],13700,146,481,141600,#stitch with @Sunrise Movement #brokensystem #anticap #election2024,False,,clayishmoon,clayishmoon,,,,,,False,"['stitch', 'brokensystem', 'anticap', 'election2024']"
2222,7331751419042729258,2024-02-04T09:21:03,128,US,"['car found underwater with missing person', ' car found underwater with missing person after 40 years', ' adventures with purpose', ' finding missing people', ' Underwater', ' Underwater Videos', ' missing underwater', ' finding missing people in water', ' car found underwater', ' Car Finds']",631700,801,3944,5200000,#underwater #adventureswithpurpose #missing #learnontiktok #fyp ,False,,missing.vd,Missing,,,,,,False,"['underwater', 'adventureswithpurpose', 'missing', 'learnontiktok', 'fyp']"
2375,7330742471128812842,2024-02-01T16:05:00,126,US,[],385400,52200,4122,4300000,#creed #heyarnold #superbowl #nfl #football #commercial #tv #televison ,False,,mr.moviemustknows,Mr. Movie Mustknows,,,,,,False,"['creed', 'heyarnold', 'superbowl', 'nfl', 'football', 'commercial', 'tv', 'televison']"
2387,7333675946102312235,2024-02-09T13:48:57,129,US,[],19300,1135,1754,170600,Protestors interrupt Hillary Clinton at a Columbia event - Part 1 #hillary #worldnews #today ,False,,worldnewscoverage,WorldNews,,,,,,False,"['hillary', 'worldnews', 'today']"
2419,7332275239281331502,2024-02-05T19:12:47,348,US,[],31300,3339,2196,106000,Dr. Tariq Haddad is a Palestinian American cardiologist and community leader who grew up in #Gaza. He refused to meet with Secretary of State #AntonyBlinken last week in protest of the #Biden administration's ongoing support of #Israel's bombardment of Gaza.,False,,democracynow.org,Democracy Now!,,,,,,False,"['gaza.', 'antonyblinken', 'biden', ""israel's""]"
2455,7327443924166151470,2024-01-23T18:45:19,23,US,[],19600,1193,873,274900,"AMP staffers Mohamad Habehh & Ayah Ziyadeh joined protestors to disrupt President Biden’s campaign event in Manassas, VA #worldnews #today #virginia #breakingnews ",False,,worldnewscoverage,WorldNews,,,,,,False,"['worldnews', 'today', 'virginia', 'breakingnews']"
2626,7332065722719292703,2024-02-05T05:43:04,116,US,['newton palestine'],128800,12100,3756,429800,"The 15-year-old Palestinian boy, known as the 'Newton of Gaza,' generates #electricity using basic tools available amidst Israel's war on Gaza. #news #sciencetok #fypage ",False,,aljazeeraenglish,Al Jazeera English,,,,,,True,"['electricity', 'news', 'sciencetok', 'fypage']"
2628,7330061144175955231,2024-01-30T20:01:35,36,US,"['Deestroying', ' san antonio brahmas', ' ufl football game', ' ufl league', ' ufl brahmas', ' what is ufl', ' what is the ufl', ' deestroying ufl', ' ufl football', ' kohls kicking camp destroying']",398500,1608,1536,3500000,(🎥 UFLBrahmas/IG) #UFL #Deestroying #SanAntonio #springfootball #football  ,False,,espn,ESPN,,,,,,True,"['ufl', 'deestroying', 'sanantonio', 'springfootball', 'football']"
2677,7331945774705593643,2024-02-04T21:54:18,5,US,"['annie lennox grammys', ' annie lennox', "" sinead o'connor"", ' grammys 2024', ' annie lennox grammys 2024', ' grammys palestine', ' grammys', ' annie lennox palestine', ' taylor grammys 2024', ' album of the year grammys 2024']",300400,4543,1990,1800000,"Annie Lennox at the Grammys: ""Artists for ceasefire. Peace in the world.""",False,,varietymagazine,Variety,,,,,,True,[]
2734,7330006287763131691,2024-01-30T16:28:32,72,US,"['buggy', ' funbucketkustoms', ' Tractor Vehicle', ' water boy', ' fun toys', ' Tractor Farming', ' tractor flap', ' tractor combine', ' Tractor Farm Equipment', ' dozer tractor']",180100,2494,2065,1600000,My buggy identifies as a Tractor… #funbucketkustoms #fbk #kustom #police #sxs #tractor #waterboy #imovecarsmf #floridatoys ,False,,funbucketkustoms,FunBucketKustoms,,,,,,False,"['funbucketkustoms', 'fbk', 'kustom', 'police', 'sxs', 'tractor', 'waterboy', 'imovecarsmf', 'floridatoys']"
2749,7331610060587535646,2024-02-04T00:12:05,125,US,"['snl', ' snl nikki haley', ' snl ayo edebri', ' ayoedebiri', ' ayo snl', ' snl saturday night live', ' snl californians', ' The Civil Wars', ' snl breaking character', ' snl the californians']",37600,817,322,808300,"Looks like Nikki Haley on Saturday  Night Libe was not popular decision. But Ayo Edebiri asked Haley #SNL “I was just curious, what would you say was the main cause of the civil war, & do you think it starts with an 'S' and ends with a 'LAVERY?'"" Haley giggled. Here is part of it #NikkiHaley #Trump #republican #SNL #Politics ",False,,msrebeccaaguilar,Rebecca Aguilar,,,,,,False,"['snl', 'nikkihaley', 'trump', 'republican', 'snl', 'politics']"
3079,7330815984284093727,2024-02-01T20:50:18,30,US,"['Singapore', ' cillian murphy im irish', ' shou cheu vs congress', ' Cillian Murphy', ' Cotton', ' Tom', ' american born chinese', ' chinese accent', ' chinese braver']",5000000,83700,51000,47500000,How many times it takes a U.S. Senator to be told a Singaporean isn't Chinese? At least 7 for Republican Senator Tom Cotton.⁠ ,False,,nextshark,NextShark,,,,,,True,[]
3180,7330698737532587310,2024-02-01T13:15:22,40,US,"['tiktok vs congress', ' tiktok ceo', ' social media vs congress 2024', ' mark zuckerberg vs congress', ' what does yada yada mean', ' kennedy senator', ' senator kennedy funny moments', ' Social Media', ' Lip Reading', ' Social Media TikTok']",1300000,49600,21000,13100000,Why did this Senator ask this? 😂 #socialmedia #snapchat #politics #yadayada #technews ,False,,superlocalapp,Superlocal,,,,,,False,"['socialmedia', 'snapchat', 'politics', 'yadayada', 'technews']"
3410,7327031580910816555,2024-01-22T16:05:11,70,US,"['ammar anwar labour party', ' labour party', ' british labour party', ' ammar anwar british labour party', ' anwar']",233600,16500,11300,1400000,“I can no longer be part of this institution after its support of an apartheid state.” Former #British #Labour Party councillor denounces the party’s leadership for straying from its values and resigns in an emotional address to #Kirklees council. #news ,False,,aljazeeraenglish,Al Jazeera English,,,,,,True,"['british', 'labour', 'kirklees', 'news']"
3423,7257715055494516010,2023-07-19T22:01:17,8,US,"['collin sexton in nba', ' Basket Ball', ' collin sexton', ' collin sexton in defense', ' Defense Basketball', ' Sports NBA', ' Basketball Sport', ' Basketball Players', ' sports', ' sport clips']",31300,180,95,390900,Bro was indecisive 🤣 #nba #basketball #colinsexton #funny #sports ,False,,bleacherreport,bleacherreport,,,,,,True,"['nba', 'basketball', 'colinsexton', 'funny', 'sports']"
3424,7308193369728093483,2023-12-02T21:43:02,67,US,"['collin sexton', ' collin sexton 3 on 5', ' collin sexton 3v5 college', ' collin sexton vs nets big 3', ' collin sexton now', ' collin sexton edit', ' collin sexton defence', ' collin sexton in defense', ' colin sexton 3 on 5 game', ' collin sexton highlight']",448500,1290,620,3000000,Young Bull 😤😤😤 #sports #nba #foru #fyp,False,,hoopology_tiktok,Hoop,,,,,,False,"['sports', 'nba', 'foru', 'fyp']"
3481,7330352935261539614,2024-01-31T14:54:12,22,US,"['Ceo TikTok', ' tom cotton tiktok', ' Interview Questions', ' Cotton', ' Tom']",785300,27400,30100,14400000,Arkansas Senator Tom Cotton repeatedly questions CEO of #TikTok Shou Chew about his nationality during today's Senate child safety hearing.  #fyp #news #politicaltiktok ,False,,msnbc,MSNBC,,,,,,True,"['tiktok', 'fyp', 'news', 'politicaltiktok']"
3602,7327757873147120938,2024-01-24T15:03:46,15,US,"['atla live action', ' Avatar', ' Avatar: The Last Airbender', ' avatar last airbender', ' the avatar', ' avatar movie', ' the last airbender', ' Avatar The Last Airbender Live Action', ' avatarnetflix', ' The Avatar Movie']",68100,1253,1134,241300,I swear liberals would condemn Aang for going into the Avatar State. #blacklivesmatter #blackpolitics #blackpeople #avatarthelastairbender #avatarnetflix #avatarliveaction ,False,,chad__215,Chad,,,,,,False,"['blacklivesmatter', 'blackpolitics', 'blackpeople', 'avatarthelastairbender', 'avatarnetflix', 'avatarliveaction']"
3607,7327810586195201326,2024-01-24T18:28:11,133,US,"['oscar nominees 2024', ' oscars 2024', ' barbie oscars', ' barbie movie', ' Barbie', ' America Ferrera Barbie Speech', ' barbie speech', ' Barbie Woman Speech', ' Barbie Doll Movie', ' Barbie The Movie']",92000,1592,1417,395200,#oscars discourse + white feminism #barbiemovie #feminism ,False,,jamesissmiling,jamesissmiling,,,,,,False,"['oscars', 'barbiemovie', 'feminism']"
3663,7325437140467207467,2024-01-18T08:58:33,11,US,"['me telling the cop cop reacts', ' telling the cop', ' handing my wallet to the cop cop reacts', ' telling the officer meme', ' pulling wallet out for cops', ' giving officer wallet fast prank', ' handing the officer my wallet meme', ' telling the officer', ' handing my wallet to the cop', ' me telling the cop cop']",863700,19100,3541,6500000,#real #advice #fyp #foryou #police #seatbelt ,False,,_yunglimabean_,sonnyotieno,,,,,,False,"['real', 'advice', 'fyp', 'foryou', 'police', 'seatbelt']"
3718,7328487500593237290,2024-01-26T14:15:11,86,US,"['america ferrera', ' lily gladstone', ' america ferrera oscars', ' America Ferrera Barbie', ' white feminism barbie', ' America Ferrera American Actress', ' Barbie', ' barbie oscars', ' Barbie Film', ' barbie red carpet']",49600,1040,685,216200,"Sure, you can be mad about Barbie, but where is that energy when it comes to WOC? 🤨 #genzxelcambio #barbie #latinostiktok #oscars #americaferrera #honduras #lilygladstone #academyawards #immigrants #whitefeminism #barbiemovie #feminism ",False,,genzxelcambio,Gen-Z X El Cambio,,,,,,True,"['genzxelcambio', 'barbie', 'latinostiktok', 'oscars', 'americaferrera', 'honduras', 'lilygladstone', 'academyawards', 'immigrants', 'whitefeminism', 'barbiemovie', 'feminism']"
3819,7328029003607002410,2024-01-25T08:35:25,8,US,"['lily gladstone', ' barbie indigenous joke scene', ' snub', ' barbie indigenous smallpox joke', ' barbies snub', ' Barbie', ' barbie oscars', ' lily gladstone barbie', ' nativetiktok', ' golden globes barbie joke']",110400,925,2195,787500,not to mention the critics putting down lily gladstone  #barbie #oscars #nativetiktok ,False,,oodhamboiii,Wagon Burner 🪶,,,,,,False,"['barbie', 'oscars', 'nativetiktok']"
3875,7327509020544077098,2024-01-23T22:57:33,71,US,"['joe biden palestine', ' joe biden interrupted', ' biden interrupted', ' biden palestine', ' biden 4 more years', ' president head statue', ' biden poll numbers', ' biden fall collection', ' 4 more years', ' four more years']",54400,2007,5792,944600,"President Joe Biden was repeatedly interrupted by protesters, some of whom shouted their support for Palestinians, during an abortion rights rally in Virginia. #cnn #news #2024 ",False,,cnn,CNN,,,,,,True,"['cnn', 'news', '2024']"
3911,7327392394310061355,2024-01-23T15:25:36,5,US,[],88900,1924,556,362500,#margotrobbie #barbie #ryangosling #barbieandken #gretagerwig #oscars #barbiemovie #fyp ,False,,kittiearie,Cat,,,,,,False,"['margotrobbie', 'barbie', 'ryangosling', 'barbieandken', 'gretagerwig', 'oscars', 'barbiemovie', 'fyp']"
4101,7327030842809748779,2024-01-22T16:02:19,6,US,"['ram temple ayodya', ' ram temple', ' ram temple modi ayodya', ' india', ' india ethno state', ' ram temple controversy', ' ram temple ayodya controversy', ' Deogarh India', ' Rai Village In India', ' kashmir india']",12800,192,1163,114500,"look up ram temple modi ayodhya before getting in my comments. brown ppl who are calling for a free 🇵🇸, where are you for this ‼️ #politics #leftist #communist #socialist #fyp ",False,,dhvya_s,dhvya,,,,,,False,"['politics', 'leftist', 'communist', 'socialist', 'fyp']"
4278,7321979630343261483,2024-01-09T01:21:36,6,US,"['lewis hamilton camera sign', ' michigan vs washington', ' jj mccarthy', ' Michigan', ' lewis hamilton', ' jj mccarthy highlights', ' jj mccarthy edit', ' camera sign', ' michigan national championship', ' Michigan Football']",483400,1251,2791,5900000,🔥🔥 (🎥: @College Football Playoff) #michigan #jjmccarthy #nationalchampionship #cfb #collegefootball #cfbplayoffs ,False,,espn,ESPN,,,,,,True,"['michigan', 'jjmccarthy', 'nationalchampionship', 'cfb', 'collegefootball', 'cfbplayoffs']"
4436,7323201596827946270,2024-01-12T08:22:39,184,US,"['hinge', ' tinder algorithm', ' dating apps', ' dating apps algorithm', ' hinge attractiveness algorithm', ' algorithm', ' Hinge Matches', ' Hinge Prompts', ' hinge bronze', ' hinge prompts girls']",101300,5149,2051,1600000,Dating apps say they don’t judge attractiveness… here’s the truth #greenscreen #hinge #datingapps #hingealgorithm #tech #algorithm ,False,,thomasgermain,Thomas Germain,,,,,,False,"['greenscreen', 'hinge', 'datingapps', 'hingealgorithm', 'tech', 'algorithm']"
4462,7209646894346358062,2023-03-12T09:12:53,76,US,[],40000,322,88,169700,@theacademy HI! 📣📣📣 #representationmatters #naatunaatu #oscars #indian #artists #representation #indian #foryou #fyp #browntiktok ,False,,dancingroti,Rohit Gijare,,,,,,False,"['representationmatters', 'naatunaatu', 'oscars', 'indian', 'artists', 'representation', 'indian', 'foryou', 'fyp', 'browntiktok']"
4500,7289163541872004395,2023-10-12T15:57:35,0,US,[],20700,598,84,108700,"there is no point in having a platform of any size anywhere if you don’t speak up for injustices  if you feel helpless while people are suffering i urge you to educate yourself, speak up, and donate if you are able to  this is not an issue regarding religion rather basic human rights, please please please don’t believe everything you read and do your own research  may allah protect our brothers and sisters in falastin #freepalestine #palestine ",False,,ridamedia,rida 🫧,,,,,,False,"['freepalestine', 'palestine']"
4594,7319374100680576302,2024-01-02T00:50:27,38,US,"['israeli news', ' Tree Triming', ' Olivegarden', ' man chopping woods', ' olive tree transfers', ' 200 Year Old Tree Cutting', ' Olive Tree With Planter', ' oldest tree', ' Faux Olive Tree', ' olive garden balcony']",29700,1526,870,150800,#breakingnews #news #fyp ,False,,unvelingtruth945,Wafa,,,,,,False,"['breakingnews', 'news', 'fyp']"
4709,7324899530204253482,2024-01-16T22:11:38,19,US,"['costco membership', ' costco', ' costco membership crackdown', ' costco tiktok', ' Costco Wholesale Retail Company', ' Costco Standing Desk', ' Costco Door', ' costco doorbuster', ' Costco Samples', ' Costco Shopping']",43300,12200,1512,2200000,Bad news if you're mooching off of someone else's @Costco Wholesale membership: The retail giant is cracking down. Costco is testing out a system that requires customers to scan their membership cards at the store entrance instead of just flashing the card to staff. #costco #membership #member #members #memberships #store #retail #retailer #customer #customers #consumer #consumers #consumernews #fyp #foryoupage #abc7news ,False,,abc7newsbayarea,ABC7 News,,,,,,True,"['costco', 'membership', 'member', 'members', 'memberships', 'store', 'retail', 'retailer', 'customer', 'customers', 'consumer', 'consumers', 'consumernews', 'fyp', 'foryoupage', 'abc7news']"
4719,7325216715267755310,2024-01-17T18:42:42,84,US,"['trump or biden college', ' trump or biden', ' texas tech', ' texas tech university', ' trump or biden college texas', ' trump or biden universities', ' Texas University', ' Texas Tech University Campus', ' trump or biden asking people in public', ' College University']",44900,4800,5365,1600000,TRUMP OR BIDEN?!?!?  #trump #biden #president #ttu #texastechuniversity #vote #yourpage #foryoupage #fyp #viralvideo #usa #explorepage #viraltiktok #foryou #question #questionoftheday ,False,,naylinofficial808,Naylinofficial808,,,,,,False,"['trump', 'biden', 'president', 'ttu', 'texastechuniversity', 'vote', 'yourpage', 'foryoupage', 'fyp', 'viralvideo', 'usa', 'explorepage', 'viraltiktok', 'foryou', 'question', 'questionoftheday']"
4751,7325526188167040302,2024-01-18T14:43:43,133,US,[],4078,202,208,77400,"Stop treating #womenintech as your ""office mom"" #femaleCEO #CEO #SherylSandberg",False,,bloombergopinion,Bloomberg Opinion,,,,,,True,"['womenintech', 'femaleceo', 'ceo', 'sherylsandberg']"
4866,7319415875008810270,2024-01-02T03:33:24,151,US,"['giving birthing', ' pregnant with triplets', ' qatar palestine', ' triplets pregnancy', ' C Section Hospital Bag', ' sea boundary palestine', ' palestine alshifa hospital', ' stingray gives birth']",69600,3731,1559,294200,This Palestinian mother has given birth to #quadruplets in Gaza after fleeing with her family from the north. #news ,False,,aljazeeraenglish,Al Jazeera English,,,,,,True,"['quadruplets', 'news']"
4928,7325483291979648286,2024-01-18T11:57:30,47,US,"['what is consulting', ' what do consultants do', ' consulting', ' morning brew consulting', ' Business Consultant', ' business', ' consulting career', ' Sales Consulting', ' Management Consulting', ' financial consultant']",159900,12500,1030,2100000,Asking MBAs about consulting  #consulting #mba #harvard #business #businessnews ,False,,morningbrew,Morning Brew,,,,,,True,"['consulting', 'mba', 'harvard', 'business', 'businessnews']"
4947,7322033195053059371,2024-01-09T04:51:28,159,US,[],6006,242,659,115100,"#Bangladeshi PM Sheikh Hasina has won a fourth consecutive term, after the main opposition party and its allies boycotted Sunday’s polls. Here’s a look at the controversy surrounding it. #news #primeminister #bangladesh #southasia #election ",False,,aljazeeraenglish,Al Jazeera English,,,,,,True,"['bangladeshi', 'news', 'primeminister', 'bangladesh', 'southasia', 'election']"
5012,7325244372738739502,2024-01-17T20:29:38,65,US,"['nikki haley parents', ' nikki haley young', ' nikki haley ethnicity', ' nikki haley skin bleach', ' nikki haley before and after', ' nikki haley punjabi', ' haley', ' nikki haley chemical peel']",326900,18900,16000,4000000,"GOP presidential candidate Nikki #Haley is (again) saying the U.S. “has never been a racist country.” But Haley and her family have faced multiple instances of racism while she was growing up in South Carolina. Here’s Haley, in her own words, opening up about her experiences:",False,,msnbc,MSNBC,,,,,,True,['haley']
5066,7323863429612162335,2024-01-14T03:12:17,596,US,[],3802,313,227,16700,The CORNELL WEST #abeeresq #fyp #cornellwest #elections #DC #cold #president #2024 #biden2024  #trunp2024 #vote #powerful ,False,,abeerofficial2esq,AbeerOfficialEsq,,,,,,False,"['abeeresq', 'fyp', 'cornellwest', 'elections', 'dc', 'cold', 'president', '2024', 'biden2024', 'trunp2024', 'vote', 'powerful']"
5557,7325105168863776042,2024-01-17T11:29:20,65,US,"['vermont palestine', ' vermont', ' palestinian american students', ' palestinian student vermont', ' palestinian students', ' Burlington', ' TODAY Show', ' Brattleboro Vermont']",226000,7372,3900,1200000,"It’s been nearly two months since three Palestinian American students were shot and wounded in Burlington, Vermont, while visiting family for Thanksgiving. #TomLlamas spoke with two of them who say they never expected it to happen in Vermont. #TodayShow",False,,todayshow,TODAY Show,,,,,,True,"['tomllamas', 'todayshow']"
